season,player_id,player_name,team,position,green_zone_carries,targets,HVTs,team_green_zone_carries_all_games,total_team_RB_HVTs_all_games,team_green_zone_carries_in_played_games,total_team_RB_HVTs_in_played_games,games_played_season,HVTs_per_game,pct_team_green_zone_carries_all_games,pct_team_green_zone_carries_in_played_games,pct_team_RB_HVTs_all_games,pct_team_RB_HVTs_in_played_games,total_pass_attempts,total_touchdown_passes,avg_cpoe,touchdown_rate,games_over_30_degrees,games_below_30_degrees,avg_fp_over_30_degrees,avg_fp_below_30_degrees,avg_fp_wind_below_20_mph,avg_fp_wind_above_20_mph,diff_fp_temp_30_degrees,diff_fp_wind_20_mph,avg_pass_epa_deep_left,avg_pass_epa_deep_middle,avg_pass_epa_deep_right,avg_pass_epa_short_left,avg_pass_epa_short_middle,avg_pass_epa_short_right,avg_rec_epa_rec_deep_left,avg_rec_epa_rec_deep_middle,avg_rec_epa_rec_deep_right,avg_rec_epa_rec_short_left,avg_rec_epa_rec_short_middle,avg_rec_epa_rec_short_right,pct_targets_rec_deep_left,pct_targets_rec_deep_middle,pct_targets_rec_deep_right,pct_targets_rec_short_left,pct_targets_rec_short_middle,pct_targets_rec_short_right,total_tackled_for_loss,total_rb_carries,pct_carries_tackled_for_loss,down_1_attempts,down_1_completions,down_1_passing_yards,down_1_passing_tds,down_1_interceptions,down_1_sacks_taken,down_1_passing_first_downs,down_1_carries,down_1_rushing_yards,down_1_rushing_tds,down_1_fumbles,down_1_rushing_first_downs,down_1_targets,down_1_receptions,down_1_receiving_yards,down_1_receiving_tds,down_1_receiving_first_downs,down_1_total_first_downs,down_1_team_carries_in_played_games,down_1_team_targets_in_played_games,down_1_team_receptions_in_played_games,down_1_team_rush_fd_in_played_games,down_1_team_rec_fd_in_played_games,down_1_games_played,down_1_team_carries_all_games,down_1_team_targets_all_games,down_1_team_receptions_all_games,down_1_team_rush_fd_all_games,down_1_team_rec_fd_all_games,down_1_pct_team_carries_in_played_games,down_1_pct_team_targets_in_played_games,down_1_pct_team_receptions_in_played_games,down_1_pct_team_rush_fd_in_played_games,down_1_pct_team_rec_fd_in_played_games,down_1_yards_per_pass_attempt,down_1_yards_per_completion,down_1_yards_per_carry,down_1_yards_per_target,down_1_yards_per_reception,down_1_pass_attempts_per_game,down_1_completions_per_game,down_1_passing_yards_per_game,down_1_passing_first_downs_per_game,down_1_carries_per_game,down_1_rushing_yards_per_game,down_1_rushing_first_downs_per_game,down_1_targets_per_game,down_1_receptions_per_game,down_1_receiving_yards_per_game,down_1_receiving_first_downs_per_game,down_3_attempts,down_3_completions,down_3_passing_yards,down_3_passing_tds,down_3_interceptions,down_3_sacks_taken,down_3_passing_first_downs,down_3_carries,down_3_rushing_yards,down_3_rushing_tds,down_3_fumbles,down_3_rushing_first_downs,down_3_targets,down_3_receptions,down_3_receiving_yards,down_3_receiving_tds,down_3_receiving_first_downs,down_3_total_first_downs,down_3_team_carries_in_played_games,down_3_team_targets_in_played_games,down_3_team_receptions_in_played_games,down_3_team_rush_fd_in_played_games,down_3_team_rec_fd_in_played_games,down_3_games_played,down_3_team_carries_all_games,down_3_team_targets_all_games,down_3_team_receptions_all_games,down_3_team_rush_fd_all_games,down_3_team_rec_fd_all_games,down_3_pct_team_carries_in_played_games,down_3_pct_team_targets_in_played_games,down_3_pct_team_receptions_in_played_games,down_3_pct_team_rush_fd_in_played_games,down_3_pct_team_rec_fd_in_played_games,down_3_yards_per_pass_attempt,down_3_yards_per_completion,down_3_yards_per_carry,down_3_yards_per_target,down_3_yards_per_reception,down_3_pass_attempts_per_game,down_3_completions_per_game,down_3_passing_yards_per_game,down_3_passing_first_downs_per_game,down_3_carries_per_game,down_3_rushing_yards_per_game,down_3_rushing_first_downs_per_game,down_3_targets_per_game,down_3_receptions_per_game,down_3_receiving_yards_per_game,down_3_receiving_first_downs_per_game
2018,00-0031102,K.Bibbs,WAS,RB,0,5,5,19,388,16,225,9,0.556,0,0,0.013,0.022,NA,NA,NA,NA,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,0,0,0,0,0,0,0,0,8,33,1,0,2,8,7,34,0,1,3,92,89,55,13,20,7,181,281,172,32,68,0.087,0.09,0.127,0.154,0.05,0,0,4.125,4.25,4.857,0,0,0,0,1.143,4.125,0.286,1.143,1,4.857,0.143,0,0,0,0,0,0,0,3,12,0,0,1,8,4,37,0,1,2,18,65,32,10,21,6,32,173,82,17,58,0.167,0.123,0.125,0.1,0.048,0,0,4,4.625,9.25,0,0,0,0,0.5,4,0.167,1.333,0.667,6.167,0.167
2018,00-0031166,S.Roberts,LV,WR,0,64,NA,36,482,32,441,15,NA,0,0,NA,NA,NA,NA,NA,NA,14,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,0.516,1.633,0.339,0.526,0.121,0.078,0.047,0.078,0.312,0.266,0.219,NA,NA,NA,0,0,0,0,0,0,0,2,9,0,0,1,20,15,188,1,6,7,148,143,98,19,39,11,219,223,147,24,55,0.014,0.14,0.153,0.053,0.154,0,0,4.5,9.4,12.533,0,0,0,0,0.182,4.5,0.091,1.818,1.364,17.091,0.545,0,0,0,0,0,0,0,0,0,0,0,0,19,11,113,0,5,5,23,112,65,11,42,11,35,162,87,17,56,0,0.17,0.169,0,0.119,0,0,0,5.947,10.273,0,0,0,0,0,NA,0,1.727,1,10.273,0.455
2018,00-0031228,T.Gabriel,CHI,WR,2,93,NA,31,500,31,500,16,NA,0.065,0.065,NA,NA,NA,NA,NA,NA,12,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1.35,-0.442,-0.409,0.375,0.661,0.007,0.118,0.032,0.086,0.333,0.075,0.355,NA,NA,NA,0,0,0,0,0,0,0,6,52,0,0,2,38,28,338,0,9,11,215,177,117,22,43,14,242,212,136,24,53,0.028,0.215,0.239,0.091,0.209,0,0,8.667,8.895,12.071,0,0,0,0,0.429,8.667,0.143,2.714,2,24.143,0.643,0,0,0,0,0,0,0,0,0,0,0,0,20,15,163,1,11,11,51,116,66,27,46,13,63,139,80,31,51,0,0.172,0.227,0,0.239,0,0,0,8.15,10.867,0,0,0,0,0,NA,0,1.538,1.154,12.538,0.846
2018,00-0031235,O.Beckham,NYG,WR,1,125,NA,42,480,29,350,12,NA,0.024,0.034,NA,NA,NA,NA,NA,NA,9,0,0,NA,0,NA,NA,NA,0,3.854,5.628,0,0,0,0.735,0.495,0.919,0.086,0.786,-0.296,0.177,0.04,0.065,0.226,0.161,0.331,NA,NA,NA,1,1,49,1,0,0,1,3,20,0,0,2,51,28,416,0,15,18,142,179,102,18,46,12,206,224,132,24,62,0.021,0.285,0.275,0.111,0.326,49,49,6.667,8.157,14.857,0.083,0.083,4.083,0.083,0.25,6.667,0.167,4.25,2.333,34.667,1.25,0,0,0,0,0,0,0,1,-1,0,0,0,31,20,267,4,15,15,17,133,83,7,48,12,23,183,111,10,66,0.059,0.233,0.241,0,0.312,0,0,-1,8.613,13.35,0,0,0,0,0.083,-1,0,2.583,1.667,22.25,1.25
2018,00-0031236,B.Cooks,LA,WR,1,117,NA,54,474,45,447,15,NA,0.019,0.022,NA,NA,NA,NA,NA,NA,10,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.885,1.574,-0.166,0.469,0.417,0.302,0.103,0.085,0.12,0.282,0.205,0.205,NA,NA,NA,0,0,0,0,0,0,0,7,42,1,0,2,52,37,696,3,27,29,253,226,144,47,80,15,272,241,155,53,88,0.028,0.23,0.257,0.043,0.338,0,0,6,13.385,18.811,0,0,0,0,0.467,6,0.133,3.467,2.467,46.4,1.8,0,0,0,0,0,0,0,2,9,0,0,2,28,22,241,1,14,16,37,117,72,20,50,13,51,140,82,28,58,0.054,0.239,0.306,0.1,0.28,0,0,4.5,8.607,10.955,0,0,0,0,0.154,4.5,0.154,2.154,1.692,18.538,1.077
2018,00-0031237,T.Bridgewater,NO,QB,1,0,NA,74,534,24,132,4,NA,0.014,0.042,NA,NA,25,1,-7.428,0.04,1,0,0,NA,0,NA,NA,NA,1.022,0,-3.208,-0.032,-0.236,-0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,54,0,1,0,3,4,-2,0,0,0,0,0,0,0,0,3,79,46,32,16,18,4,256,224,163,41,84,0.051,0,0,0,0,5.4,10.8,-0.5,0,0,2.5,1.25,13.5,0.75,1,-0.5,0,0,0,0,0,8,4,27,1,0,1,3,4,8,0,0,1,0,0,0,0,0,4,15,16,10,8,8,3,51,133,83,27,55,0.267,0,0,0.125,0,3.375,6.75,2,0,0,2.667,1.333,9,1,1.333,2,0.333,0,0,0,0
2018,00-0031257,P.Richardson,WAS,WR,0,35,NA,22,439,14,212,7,NA,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.282,-0.13,1.656,-0.324,0.35,0.35,0.114,0.143,0.114,0.2,0.143,0.286,NA,NA,NA,0,0,0,0,0,0,0,2,9,0,0,0,8,5,82,1,2,2,105,66,42,16,17,6,245,172,100,28,39,0.019,0.121,0.119,0,0.118,0,0,4.5,10.25,16.4,0,0,0,0,0.333,4.5,0,1.333,0.833,13.667,0.333,0,0,0,0,0,0,0,0,0,0,0,0,11,7,117,1,6,6,12,71,43,7,25,6,45,161,85,25,50,0,0.155,0.163,0,0.24,0,0,0,10.636,16.714,0,0,0,0,0,NA,0,1.833,1.167,19.5,1
2018,00-0031280,D.Carr,LV,QB,1,1,NA,36,482,36,482,16,NA,0.028,0.028,NA,NA,605,19,3.797,0.031,15,0,0,NA,0,NA,NA,NA,-0.189,0.073,0.677,0.154,0.456,-0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,147,1482,5,5,7,55,11,-1,0,0,0,0,0,0,0,0,55,219,223,147,24,55,16,219,223,147,24,55,0.05,0,0,0,0,6.706,10.082,-0.091,0,0,13.812,9.188,92.625,3.438,0.688,-0.091,0,0,0,0,0,161,87,953,3,0,26,56,3,11,0,0,2,0,0,0,0,0,58,35,162,87,17,56,16,35,162,87,17,56,0.086,0,0,0.118,0,5.919,10.954,3.667,0,0,10.062,5.438,59.562,3.5,0.188,3.667,0.125,0,0,0,0
2018,00-0031285,D.Freeman,ATL,RB,3,7,10,27,389,5,46,2,5,0.111,0.6,0.026,0.217,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,0.143,0,0,0,0,0,0,0,8,43,0,0,1,0,0,0,0,0,1,22,35,16,3,5,2,181,286,181,26,91,0.364,0,0,0.333,0,0,0,5.375,0,0,0,0,0,0,4,5.375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,0,0,0,2,27,15,2,8,2,31,172,103,19,73,0,0.148,0.2,0,0,0,0,0,4,5.333,0,0,0,0,0,NA,0,2,1.5,8,0
2018,00-0031288,A.McCarron,LV,QB,0,0,NA,36,482,2,48,2,NA,0,0,NA,NA,4,0,21.733,0,2,0,0,NA,0,NA,NA,NA,0,0,0,0,0.106,-0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,1,4,1,219,223,147,24,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,5,20,8,2,4,2,35,162,87,17,56,0.2,0,0,0,0,0,0,-1,0,0,0.5,0,0,0,0.5,-1,0,0,0,0,0
2018,00-0031301,J.Hill,NE,RB,0,1,1,56,561,0,44,1,1,0,0,0.002,0.023,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,3,14,0,0,0,1,1,6,0,0,0,16,17,11,1,7,1,268,228,158,39,71,0.188,0.059,0.091,0,0,0,0,4.667,6,6,0,0,0,0,3,4.667,0,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,00-0031325,S.Watkins,KC,WR,1,55,NA,51,395,33,245,10,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356,2.086,1.842,0.357,0.738,0.313,0.055,0.055,0.055,0.382,0.127,0.327,NA,NA,NA,0,0,0,0,0,0,0,4,21,0,0,1,25,18,277,2,11,12,134,145,93,23,53,9,219,262,163,36,86,0.03,0.172,0.194,0.043,0.208,0,0,5.25,11.08,15.389,0,0,0,0,0.444,5.25,0.111,2.778,2,30.778,1.222,0,0,0,0,0,0,0,0,0,0,0,0,6,3,43,0,2,2,15,49,28,5,24,6,43,134,78,18,65,0,0.122,0.107,0,0.083,0,0,0,7.167,14.333,0,0,0,0,0,NA,0,1,0.5,7.167,0.333
2018,00-0031326,B.Ellington,DET,WR,0,30,NA,36,514,15,205,7,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,0,0,0,-0.44,0,0,0,-0.005,0.892,0.001,0.177,-0.166,0,0.024,0.024,0.357,0.286,0.31,NA,NA,NA,1,0,0,0,0,0,0,1,2,0,0,0,12,7,59,0,4,4,82,66,35,11,16,5,228,222,146,26,62,0.012,0.182,0.2,0,0.25,0,0,2,4.917,8.429,0.2,0,0,0,0.2,2,0,2.4,1.4,11.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,16,10,53,0,4,4,12,61,32,6,16,6,41,167,86,17,58,0,0.262,0.312,0,0.25,0,0,0,3.312,5.3,0,0,0,0,0,NA,0,2.667,1.667,8.833,0.667
2018,00-0031345,J.Garoppolo,SF,QB,0,0,NA,35,479,7,95,3,NA,0,0,NA,NA,103,5,-6.877,0.049,2,0,0,NA,0,NA,NA,NA,0.411,-2.551,2.008,0.277,0.309,-0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,23,416,2,1,5,19,2,3,0,0,0,0,0,0,0,0,19,47,45,23,11,19,3,249,227,133,41,82,0.043,0,0,0,0,9.244,18.087,1.5,0,0,15,7.667,138.667,6.333,0.667,1.5,0,0,0,0,0,24,10,121,0,1,4,6,2,15,0,0,1,0,0,0,0,0,7,9,24,10,4,6,3,44,149,70,23,50,0.222,0,0,0.25,0,5.042,12.1,7.5,0,0,8,3.333,40.333,2,0.667,7.5,0.333,0,0,0,0
2018,00-0031363,M.Palardy,CAR,P,0,0,NA,46,417,5,27,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,00-0031373,M.Bryant,LV,WR,0,27,NA,36,482,12,211,7,NA,0,0,NA,NA,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.739,-0.486,1.945,0.284,0.469,0.531,0.148,0.037,0.074,0.333,0.148,0.259,NA,NA,NA,0,0,0,0,0,0,0,1,17,0,0,1,16,9,134,0,3,4,89,109,75,5,30,7,219,223,147,24,55,0.011,0.147,0.12,0.2,0.1,0,0,17,8.375,14.889,0,0,0,0,0.143,17,0.143,2.286,1.286,19.143,0.429,0,0,0,0,0,0,0,0,0,0,0,0,6,5,64,0,4,4,12,50,28,6,16,5,35,162,87,17,56,0,0.12,0.179,0,0.25,0,0,0,10.667,12.8,0,0,0,0,0,NA,0,1.2,1,12.8,0.8
2018,00-0031382,J.Landry,CLE,WR,1,150,NA,36,458,36,458,16,NA,0.028,0.028,NA,NA,NA,NA,NA,NA,13,1,0,0,0,NA,0,NA,-0.427,0,3.997,0,0,0,-0.322,0.79,0.629,-0.376,-0.028,0.041,0.121,0.047,0.134,0.235,0.168,0.295,NA,NA,NA,2,1,63,0,0,0,1,1,6,0,0,0,65,35,458,2,18,19,220,245,145,29,74,16,220,245,145,29,74,0.005,0.265,0.241,0,0.243,31.5,63,6,7.046,13.086,0.125,0.062,3.938,0.062,0.062,6,0,4.062,2.188,28.625,1.125,0,0,0,0,0,0,0,1,51,0,0,1,43,23,304,1,14,15,38,170,91,18,55,16,38,170,91,18,55,0.026,0.253,0.253,0.056,0.255,0,0,51,7.07,13.217,0,0,0,0,0.062,51,0.062,2.688,1.438,19,0.875
2018,00-0031387,E.Ebron,IND,TE,2,110,NA,37,477,37,477,16,NA,0.054,0.054,NA,NA,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,0,0,0,0,0,-1.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,51,28,252,5,11,11,177,256,167,28,64,14,202,285,189,30,77,0,0.199,0.168,0,0.172,0,0,0,4.941,9,0,0,0,0,0,NA,0,3.643,2,18,0.786,1,0,0,0,0,0,0,1,2,1,0,1,31,21,255,3,15,16,39,146,90,21,69,14,45,169,106,24,80,0.026,0.212,0.233,0.048,0.217,0,0,2,8.226,12.143,0.071,0,0,0,0.071,2,0.071,2.214,1.5,18.214,1.071
2018,00-0031407,B.Bortles,JAX,QB,3,0,NA,27,464,21,388,13,NA,0.111,0.143,NA,NA,436,13,-6.932,0.03,10,0,0,NA,0,NA,NA,NA,-0.031,-0.97,0.487,-0.004,-0.033,-0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,93,1020,6,5,13,42,22,108,0,0,5,0,0,0,0,0,47,182,176,102,19,45,13,208,216,125,22,49,0.121,0,0,0.263,0,6.497,10.968,4.909,0,0,12.077,7.154,78.462,3.231,1.692,4.909,0.385,0,0,0,0,126,63,730,3,1,12,43,20,124,0,2,13,0,0,0,0,0,56,46,144,73,28,52,13,58,172,85,35,58,0.435,0,0,0.464,0,5.794,11.587,6.2,0,0,9.692,4.846,56.154,3.308,1.538,6.2,1,0,0,0,0
2018,00-0031428,A.Robinson II,CHI,WR,0,95,NA,31,500,23,408,13,NA,0,0,NA,NA,NA,NA,NA,NA,10,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.626,-1.484,0.831,0.145,0.618,0.106,0.106,0.011,0.16,0.181,0.202,0.34,NA,NA,NA,0,0,0,0,0,0,0,1,9,0,0,0,32,18,231,3,10,10,167,179,118,15,49,12,242,212,136,24,53,0.006,0.179,0.153,0,0.204,0,0,9,7.219,12.833,0,0,0,0,0.083,9,0,2.667,1.5,19.25,0.833,0,0,0,0,0,0,0,0,0,0,0,0,23,11,154,1,10,10,47,105,60,24,35,12,63,139,80,31,51,0,0.219,0.183,0,0.286,0,0,0,6.696,14,0,0,0,0,0,NA,0,1.917,0.917,12.833,0.833
2018,00-0031503,J.Winston,TB,QB,3,0,NA,36,384,28,268,11,NA,0.083,0.107,NA,NA,408,19,2.2,0.047,9,0,0,NA,0,NA,NA,NA,0.446,0.125,0.399,0.349,0.247,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,112,1308,8,7,8,63,21,108,1,0,4,0,0,0,0,0,67,156,194,127,24,70,11,227,285,186,32,109,0.135,0,0,0.167,0,7.561,11.679,5.143,0,0,15.727,10.182,118.909,5.727,1.909,5.143,0.364,0,0,0,0,96,53,663,6,1,13,42,12,94,0,0,10,0,0,0,0,0,52,23,110,60,14,46,11,36,151,85,21,65,0.522,0,0,0.714,0,6.906,12.509,7.833,0,0,8.727,4.818,60.273,3.818,1.091,7.833,0.909,0,0,0,0
2018,00-0031544,A.Cooper,LV,WR,0,76,NA,34,466,36,475,15,NA,0,0,NA,NA,NA,NA,NA,NA,8,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.094,2.779,1.433,0.416,0.179,0.027,0.075,0.019,0.093,0.308,0.131,0.374,NA,NA,NA,0,0,0,0,0,0,0,2,20,0,0,1,40,30,394,1,16,17,179,210,140,14,51,13,239,210,128,35,53,0.011,0.19,0.214,0.071,0.314,0,0,10,9.85,13.133,0,0,0,0,0.154,10,0.077,3.077,2.308,30.308,1.231,0,0,0,0,0,0,0,0,0,0,0,0,30,21,254,2,17,17,31,132,82,20,55,12,46,169,99,30,59,0,0.227,0.256,0,0.309,0,0,0,8.467,12.095,0,0,0,0,0,NA,0,2.5,1.75,21.167,1.417
2018,00-0031549,N.Agholor,PHI,WR,1,97,NA,39,455,39,455,16,NA,0.026,0.026,NA,NA,NA,NA,NA,NA,14,0,0,NA,0,NA,NA,NA,0,0,0,0,0,1.931,0.954,0.47,0.016,0.303,0.272,0.266,0.093,0.052,0.103,0.237,0.134,0.381,NA,NA,NA,0,0,0,0,0,0,0,1,14,0,0,1,35,23,274,1,8,9,155,226,153,16,73,13,208,261,174,23,80,0.006,0.155,0.15,0.062,0.11,0,0,14,7.829,11.913,0,0,0,0,0.077,14,0.077,2.692,1.769,21.077,0.615,1,1,15,0,0,0,1,2,18,0,0,1,21,14,167,1,9,11,40,116,77,22,49,11,49,156,94,24,60,0.05,0.181,0.182,0.045,0.184,15,15,9,7.952,11.929,0.091,0.091,1.364,0.091,0.182,9,0.091,1.909,1.273,15.182,0.818
2018,00-0031558,M.Williams,BAL,TE,1,17,NA,45,463,27,263,9,NA,0.022,0.037,NA,NA,NA,NA,NA,NA,8,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,7,7,55,0,2,2,115,84,52,16,24,6,287,211,131,37,54,0.009,0.083,0.135,0,0.083,0,0,0,7.857,7.857,0,0,0,0,0.167,0,0,1.167,1.167,9.167,0.333,0,0,0,0,0,0,0,2,8,0,0,2,3,3,50,0,3,5,16,43,21,11,15,4,76,155,82,50,55,0.125,0.07,0.143,0.182,0.2,0,0,4,16.667,16.667,0,0,0,0,0.5,4,0.5,0.75,0.75,12.5,0.75
2018,00-0031569,J.Langford,ATL,RB,1,0,1,27,389,1,27,1,1,0.037,1,0.003,0.037,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,12,25,15,1,8,1,181,286,181,26,91,0.417,0,0,0,0,0,0,2.6,0,0,0,0,0,0,5,2.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,00-0031577,J.Allen,BAL,RB,7,44,51,45,463,28,304,11,4.636,0.156,0.25,0.11,0.168,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41,0.049,0,0,0,0,0,0,0,21,53,2,0,4,17,13,69,0,2,6,151,164,101,20,41,10,287,211,131,37,54,0.139,0.104,0.129,0.2,0.049,0,0,2.524,4.059,5.308,0,0,0,0,2.1,2.524,0.4,1.7,1.3,6.9,0.2,0,0,0,0,0,0,0,4,8,1,0,2,16,13,90,2,7,9,26,94,53,20,36,8,76,155,82,50,55,0.154,0.17,0.245,0.1,0.194,0,0,2,5.625,6.923,0,0,0,0,0.5,2,0.25,2,1.625,11.25,0.875
2018,00-0031588,S.Diggs,MIN,WR,0,150,NA,20,398,17,373,15,NA,0,0,NA,NA,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,0.699,-0.098,0.184,-0.467,-0.03,0.074,0.054,0.06,0.329,0.107,0.376,NA,NA,NA,0,0,0,0,0,0,0,3,14,0,0,0,60,45,460,2,17,17,185,246,174,20,76,15,199,255,182,22,80,0.016,0.244,0.259,0,0.224,0,0,4.667,7.667,10.222,0,0,0,0,0.2,4.667,0,4,3,30.667,1.133,0,0,0,0,0,0,0,0,0,0,0,0,35,19,153,2,10,10,27,155,83,10,55,14,31,173,92,12,61,0,0.226,0.229,0,0.182,0,0,0,4.371,8.053,0,0,0,0,0,NA,0,2.5,1.357,10.929,0.714
2018,00-0031590,J.Ajayi,PHI,RB,8,6,14,39,455,12,108,4,3.5,0.205,0.667,0.031,0.13,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,46,0.087,0,0,0,0,0,0,0,22,118,0,1,3,3,3,10,0,0,3,44,80,51,6,23,4,208,261,174,23,80,0.5,0.038,0.059,0.5,0,0,0,5.364,3.333,3.333,0,0,0,0,5.5,5.364,0.75,0.75,0.75,2.5,0,0,0,0,0,0,0,0,3,9,0,0,1,0,0,0,0,0,1,13,33,18,8,10,3,49,156,94,24,60,0.231,0,0,0.125,0,0,0,3,0,0,0,0,0,0,1,3,0.333,0,0,0,0
2018,00-0031599,C.Artis-Payne,CAR,RB,0,4,4,46,417,14,122,4,1,0,0,0.01,0.033,NA,NA,NA,NA,1,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,0.158,0,0,0,0,0,0,0,7,39,1,0,2,3,2,16,0,1,3,31,39,24,6,11,2,225,251,165,41,77,0.226,0.077,0.083,0.333,0.091,0,0,5.571,5.333,8,0,0,0,0,3.5,5.571,1,1.5,1,8,0.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,6,7,4,4,2,1,57,129,71,29,48,0.167,0,0,0.25,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2018,00-0031610,D.Waller,LV,TE,0,6,NA,36,482,2,88,3,NA,0,0,NA,NA,NA,NA,NA,NA,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,21,0,0,1,2,2,8,0,0,1,25,23,15,2,5,2,219,223,147,24,55,0.04,0.087,0.133,0.5,0,0,0,21,4,4,0,0,0,0,0.5,21,0.5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1,3,7,6,1,3,1,35,162,87,17,56,0,0.143,0.167,0,0.333,0,0,0,8,8,0,0,0,0,0,NA,0,1,1,8,1
